player_id,player_name,team_abbreviation,team_short_name,team_name,position,minutes_played,goals_added_raw_dribbling,goals_added_raw_fouling,goals_added_raw_interrupting,goals_added_raw_passing,goals_added_raw_receiving,goals_added_raw_shooting,goals_added_above_avg_dribbling,goals_added_above_avg_fouling,goals_added_above_avg_interrupting,goals_added_above_avg_passing,goals_added_above_avg_receiving,goals_added_above_avg_shooting,season_name,base_salary,guaranteed_compensation,mlspa_release,birth_date,nationality,height_ft,height_in,weight_lb
gOMnYZnAQw,Mamadou Fall,LAFC,Los Angeles FC,Los Angeles FC,CB,106,0.0366,0.0023,-0.0355,0.1822,0.0877,0.0092,0.0345,0.0134,-0.1176,0.1243,0.0643,-0.0026,2023,149000,161750,2023-09-15,2002-11-21,Senegal,6,2,163
gpMOa627qz,Tony Alfaro,LAG,LA Galaxy,LA Galaxy,CB,838,-0.1488,-0.2612,0.7602,0.2547,0.0116,0.0459,-0.1699,-0.1811,0.1180,-0.1874,-0.1893,-0.0584,2023,120000,120000,2023-09-15,1993-06-15,USA,6,2,190
gpMOa6zrqz,Derrick Etienne,ATL,Atlanta,Atlanta United FC,W,1180,-0.1036,0.0530,0.4596,0.0150,1.2125,0.1855,-0.2885,-0.0467,-0.1195,-0.0469,0.0001,-0.3916,2023,676250,676250,2023-09-15,1996-11-25,Haiti,5,10,170
gpMOalwDqz,Ian Harkes,NER,New England,New England Revolution,DM,653,0.0777,0.0137,0.5750,-0.0261,0.4144,0.1382,0.0085,0.0360,0.0844,-0.3097,0.2078,0.0063,2023,240000,251583,2023-09-15,1995-03-30,USA,6,0,161
gpMOeGdrqz,Antony,POR,Portland,Portland Timbers FC,W,304,-0.0469,0.0133,0.0577,-0.0835,0.5627,0.1230,-0.0924,-0.0038,-0.1091,-0.1383,0.3186,-0.0002,2023,425000,490042,2023-09-15,2001-09-08,Brazil,NA,NA,NA
gpMOel1Rqz,Justin Rasmussen,POR,Portland,Portland Timbers FC,FB,378,-0.1940,-0.0278,0.0776,0.1519,0.1792,0.0006,-0.2306,-0.0191,-0.1518,0.0226,0.0411,-0.0698,2023,85444,85444,2023-09-15,1998-12-15,USA,NA,NA,NA
gpMOeWWRqz,Jules-Anthony Vilsaint,MTL,Montréal,CF Montréal,ST,467,-0.3318,-0.0194,0.2080,0.0327,1.1050,0.2900,-0.2739,-0.0820,0.0400,0.1603,0.2151,-0.0380,2023,85444,92319,2023-09-15,2003-01-06,Canada,6,3,NA
gpMOokN7Mz,Calegari,LAG,LA Galaxy,LA Galaxy,FB,2114,0.3805,0.0846,1.8505,0.5796,0.5250,0.2285,0.2195,0.1896,0.4995,-0.2955,0.0459,-0.0261,2023,550000,611564,2023-09-15,2002-02-27,Brazil,NA,NA,NA
gpMOoLXyMz,Mender García,MIN,Minnesota,Minnesota United FC,ST,1152,-1.2923,-0.0154,0.3354,-0.1879,3.5359,0.7936,-1.1755,-0.1560,-0.1143,0.0246,1.5090,0.0325,2023,350000,372313,2023-09-15,1998-10-28,Colombia,5,10,154
gpMOoN8OMz,Nicholas Gioacchini,STL,St. Louis,St. Louis City SC,ST,2355,-1.1172,0.4271,0.9526,-1.1363,5.5164,1.4544,-0.8624,0.1321,0.0579,-0.5592,1.2398,-0.1360,2023,380004,399287,2023-09-15,2000-07-25,USA,6,0,NA
gpMOoOERMz,Julian Gaines,LAFC,Los Angeles FC,Los Angeles FC,FB,70,-0.0676,0.0002,0.0794,0.0142,0.0036,0.0000,-0.0731,0.0035,0.0351,-0.0143,-0.0123,-0.0085,2023,104004,107337,2023-09-15,2002-11-05,USA,5,11,146
gpMOoOjEMz,Justin Haak,NYC,New York City,New York City FC,CB,1037,0.0664,-0.0276,0.6505,0.3059,0.0343,0.0281,0.0207,0.0593,-0.1446,-0.2261,-0.2245,-0.1153,2023,150000,165000,2023-09-15,2001-09-12,USA,6,0,165
gpMOoOpOMz,Bryce Duke,MTL,Montréal,CF Montréal,AM,2080,-0.7106,0.1412,1.2624,-0.4173,0.8867,0.6716,-0.9589,-0.0038,0.1522,-1.0182,-0.8583,-0.2188,2023,150000,231875,2023-09-15,2001-02-28,USA,5,7,146
gpMOorbDMz,Juan José Purata,ATL,Atlanta,Atlanta United FC,CB,2411,0.1701,-0.2629,1.4628,0.7567,0.4791,0.3648,0.1326,-0.0374,-0.3663,-0.4767,-0.2148,0.0365,2023,400000,483500,2023-09-15,1998-01-09,Mexico,5,11,170
gpMOoYj1Mz,Missael Rodriguez,CHI,Chicago,Chicago Fire FC,W,20,0.0008,-0.0023,0.0435,0.0005,0.0020,0.0000,-0.0029,-0.0042,0.0339,0.0002,-0.0191,-0.0103,2023,67360,67360,2023-09-15,2003-02-09,USA,5,9,161
gpMOpB15zy,Fredy Montero,SEA,Seattle,Seattle Sounders FC,ST,512,-0.3117,0.2741,0.1442,-0.0826,0.5019,0.2781,-0.2734,0.2218,-0.0788,-0.0222,-0.3108,-0.0315,2023,195000,195000,2023-09-15,1987-07-26,Colombia,5,9,161
gpMOrZv2Qz,Sidnei Tavares,COL,Colorado,Colorado Rapids,DM,315,0.0585,0.0633,0.0348,-0.0416,0.0588,0.0160,0.0172,0.0583,-0.1702,-0.1528,-0.1227,-0.0834,2023,525000,750600,2023-09-15,2001-09-29,Portugal,NA,NA,NA
gpMOyGlqzy,Kevin Molino,CLB,Columbus,Columbus Crew,AM,150,-0.0544,-0.0094,0.0590,0.0568,0.0963,0.0085,-0.0683,-0.0239,-0.0130,0.0309,-0.0663,-0.0680,2023,735367,735367,2023-09-15,1990-06-17,Trinidad & Tobago,6,0,146
gpMOz1KyQz,Diego Rubio,COL,Colorado,Colorado Rapids,AM,1184,0.1500,0.2187,0.3460,0.3586,1.5392,0.6284,0.0611,0.0922,-0.1988,0.1187,0.1709,-0.0052,2023,660000,714667,2023-09-15,1993-05-15,Chile,5,10,168
gpMOzy4nQz,Damion Lowe,PHI,Philadelphia,Philadelphia Union,CB,1704,-0.0142,-0.5448,0.7293,0.4686,0.4215,0.2456,-0.0533,-0.3762,-0.5817,-0.4430,0.0258,0.0420,2023,275000,318333,2023-09-15,1993-05-05,USA,6,3,176
jYQJ1GRWqG,Carlos Gruezo,SJE,San Jose,San Jose Earthquakes,DM,2474,0.0511,-0.1234,1.9988,0.5930,0.2037,0.1922,-0.2180,-0.0269,0.1144,-0.5231,-0.5296,-0.2842,2023,1350000,1571086,2023-09-15,1995-04-19,Ecuador,5,8,157
jYQJ1PaVqG,Antônio Carlos,ORL,Orlando City,Orlando City SC,CB,1662,0.1210,-0.1532,1.7360,0.8150,0.3937,0.4141,0.0753,0.0039,0.4732,-0.0505,-0.0398,0.1964,2023,900000,925000,2023-09-15,1993-03-07,Brazil,6,3,174
jYQJa30DqG,Joseph Rosales,MIN,Minnesota,Minnesota United FC,W,1185,-0.0274,-0.0350,1.1118,-0.2073,0.5466,0.3244,-0.2064,-0.0873,0.4436,-0.4116,-0.3486,-0.1252,2023,85444,85444,2023-09-15,2000-11-06,Honduras,NA,NA,NA
jYQJa4pBqG,José Mulato,FCD,Dallas,FC Dallas,ST,151,0.0318,-0.0358,0.0103,0.0111,0.1519,0.0133,0.0461,-0.0530,-0.0509,0.0442,-0.1072,-0.0837,2023,85444,123627,2023-09-15,2003-01-09,Colombia,5,11,165
jYQJaAbBqG,Edison Azcona,MIA,Miami,Inter Miami CF,W,75,-0.0669,0.0125,-0.0008,-0.0735,0.1012,0.0442,-0.0706,0.0097,-0.0430,-0.0840,0.0370,0.0156,2023,85444,85444,2023-09-15,2003-11-21,USA,5,6,130
jYQJaaBdqG,Jack McGlynn,PHI,Philadelphia,Philadelphia Union,CM,2123,0.4915,-0.0581,1.3403,1.8305,0.3814,0.7297,0.2979,-0.0578,-0.1018,1.1550,-0.5992,0.1578,2023,160000,186533,2023-09-15,2003-07-07,USA,5,11,146
jYQJal6kqG,Miguel Ángel Navarro,CHI,Chicago,Chicago Fire FC,FB,2198,-0.1651,-0.7163,1.6085,0.8697,0.2660,0.0573,-0.3479,-0.6255,0.2315,0.0083,-0.3058,-0.2430,2023,260004,299004,2023-09-15,1999-02-26,Venezuela,5,9,154
jYQJam8BqG,Ilijah Paul,RSL,Salt Lake,Real Salt Lake,ST,109,0.0125,0.0000,0.0025,-0.1191,0.1100,0.0589,0.0242,-0.0145,-0.0375,-0.0981,-0.0887,-0.0159,2023,67360,74873,2023-09-15,2002-07-26,USA,6,0,179
jYQJamlEqG,Bongokuhle Hlongwane,MIN,Minnesota,Minnesota United FC,W,2716,0.6702,0.2037,1.6705,-0.5066,6.2224,2.1864,0.1662,-0.0610,0.3737,-0.5764,3.3564,0.7916,2023,560000,610000,2023-09-15,2000-06-20,South Africa,NA,NA,NA
jYQJanvVqG,Daniel Edelman,NYRB,New York,New York Red Bulls,CM,2231,0.2035,0.0472,1.9030,1.0228,0.2001,0.2273,-0.0189,0.0996,0.2772,0.1357,-0.6023,-0.2690,2023,85444,93026,2023-09-15,2003-04-28,USA,5,8,135
jYQJB7wVQG,Cole Bassett,COL,Colorado,Colorado Rapids,AM,2065,0.4267,-0.1071,1.0253,0.4880,1.9052,0.8495,0.1516,-0.2128,-0.1604,-0.1265,0.3800,0.0478,2023,450000,450000,2023-09-15,2001-07-28,USA,5,11,150
jYQJBvJGQG,Jonathan Bell,STL,St. Louis,St. Louis City SC,CB,150,-0.0060,0.0053,0.0995,0.0596,0.0244,0.0000,0.0014,0.0087,0.0054,0.0237,-0.1027,-0.0484,2023,88200,88200,2023-09-15,1997-08-26,USA,5,11,165
jYQJOaZMGR,Osvaldo Alonso,ATL,Atlanta,Atlanta United FC,DM,139,0.0174,0.0058,0.0720,0.1572,0.0208,0.0027,0.0034,0.0093,-0.0299,0.1009,-0.0280,-0.0277,2023,88200,88200,2023-09-15,1985-11-11,Cuba,5,11,157
jYQJzmgEQG,Alexandru Matan,CLB,Columbus,Columbus Crew,AM,3092,1.2722,0.6390,1.1280,1.2150,2.3438,1.1682,0.9423,0.3322,-0.3481,0.6309,-0.9522,-0.4105,2023,450000,483250,2023-09-15,1999-08-29,Romania,5,6,135
jYQJznnkQG,Chris Durkin,DCU,D.C. United,D.C. United,CM,2203,-0.1658,-0.2037,1.2855,0.2173,0.8575,0.4272,-0.3931,-0.2093,-0.1375,-0.4420,-0.2266,-0.1704,2023,425000,481250,2023-09-15,2000-02-08,USA,6,0,165
jYQJznrBQG,Prince Osei Owusu,TOR,Toronto,Toronto FC,ST,286,-0.0544,0.0647,0.1666,-0.3729,0.5276,0.0672,-0.0009,0.0245,0.0708,-0.2658,-0.0735,-0.1457,2023,600000,707500,2023-09-15,1997-01-07,Germany,6,3,192
jYQJzo8ZQG,Cristián Gutiérrez,TOR,Toronto,Toronto FC,FB,275,0.0561,0.0092,0.0483,0.0104,0.0561,0.0418,0.0344,0.0221,-0.1257,-0.1017,-0.0063,0.0086,2023,300000,311667,2023-09-15,1997-02-18,Chile,5,11,150
jYQJzpAkQG,Brandt Bronico,CLT,Charlotte,Charlotte FC,CM,2968,-0.6279,-0.1152,1.8436,-0.3619,1.6603,0.4942,-0.9070,-0.0436,-0.2856,-1.5240,0.5898,-0.1564,2023,310000,348375,2023-09-15,1995-06-20,USA,5,9,154
jYQJzWGyQG,Miles Robinson,ATL,Atlanta,Atlanta United FC,CB,2960,0.1412,-0.0827,2.8545,2.1449,0.7262,0.2516,0.0834,0.2253,0.5637,0.5284,0.0722,-0.0795,2023,1400000,1437500,2023-09-15,1997-03-14,USA,6,2,185
jYQJzy1EQG,Dylan Teves,SEA,Seattle,Seattle Sounders FC,W,469,-0.1804,0.0171,0.2417,-0.2420,0.6152,0.0955,-0.2521,-0.0248,0.0121,-0.2510,0.1096,-0.1418,2023,68775,68775,2023-09-15,2000-05-04,USA,5,8,141
KAqB92k75b,Franco Escobar,HOU,Houston,Houston Dynamo FC,FB,2970,-0.5098,0.1870,1.8446,-0.0369,1.1665,0.6125,-0.7439,0.3269,-0.0345,-1.2477,0.4925,0.2535,2023,475000,524167,2023-09-15,1995-02-21,Argentina,5,7,159
KAqB96V75b,Luis Abram,ATL,Atlanta,Atlanta United FC,CB,1944,0.0478,-0.2889,1.7663,0.7171,0.0429,0.0458,0.0259,-0.1056,0.2959,-0.2729,-0.5330,-0.2208,2023,556364,695977,2023-09-15,1996-02-27,Peru,5,11,168
KAqB9aJV5b,Nigel Robertha,DCU,D.C. United,D.C. United,ST,365,0.1359,-0.0033,0.0789,-0.3109,0.7518,0.2486,0.1339,-0.0346,-0.0925,-0.3024,0.2688,0.0513,2023,550000,646542,2023-09-15,1998-02-13,Curaçao,6,0,170
KAqB9bKv5b,Joel Waterman,MTL,Montréal,CF Montréal,CB,2599,0.1147,-0.1676,3.2126,2.5492,0.0695,0.1594,0.0639,0.1029,1.2012,1.1298,-0.5048,-0.1313,2023,161369,288202,2023-09-15,1996-01-24,Canada,6,2,172
KAqB9DZX5b,Richie Laryea,VAN,Vancouver,Vancouver Whitecaps FC,FB,2957,0.8908,1.4356,2.4021,0.0690,1.4216,0.5389,0.6689,1.5784,0.4887,-1.1436,0.6556,0.1353,2023,1436338,1436338,2023-09-15,1995-01-07,Canada,5,9,150
KAqB9KxB5b,Tah Brian Anunga,NSH,Nashville,Nashville SC,CM,659,-0.0997,-0.0413,0.7232,-0.0635,0.0617,0.0185,-0.1626,-0.0380,0.2679,-0.3000,-0.2278,-0.1526,2023,250000,270000,2023-09-15,1996-08-10,Cameroon,5,11,185
KAqB9mYm5b,Karol Swiderski,CLT,Charlotte,Charlotte FC,ST,2753,-0.7792,-0.0635,1.0995,-0.6599,4.2850,2.0620,-0.7535,-0.3176,-0.1871,-0.6017,0.5811,0.5496,2023,2200000,2258000,2023-09-15,1997-01-23,Poland,6,0,170
KAqBgZVQbg,Mauricio Pereyra,ORL,Orlando City,Orlando City SC,AM,2513,-0.1176,0.0606,1.5159,1.6385,1.5340,0.4123,-0.4402,-0.1395,0.1915,0.7764,-0.5867,-0.7040,2023,675000,675000,2023-09-15,1990-03-15,Uruguay,5,7,139
KAqBjmYXqb,Kacper Przybylko,CHI,Chicago,Chicago Fire FC,ST,1125,-0.1673,0.0699,0.6294,-0.2531,1.6078,0.5187,-0.0038,-0.0759,0.2200,0.0957,-0.5807,-0.2728,2023,1100004,1212504,2023-09-15,1993-03-25,Germany,6,4,194
KAqBjOz4qb,Brad Smith,HOU,Houston,Houston Dynamo FC,FB,641,-0.0427,-0.0025,0.3306,0.1818,0.3998,0.2169,-0.1330,-0.0250,-0.0183,0.0646,-0.0499,-0.0044,2023,375000,416875,2023-09-15,1994-04-09,Australia,5,10,154
KAqBjWZBqb,Jonathan Osorio,TOR,Toronto,Toronto FC,CM,2065,0.0842,0.0966,1.0763,0.2057,1.3767,0.4565,-0.1669,0.0367,-0.2017,-0.2639,0.0497,-0.2522,2023,1400000,1400000,2023-09-15,1992-06-12,Canada,5,9,161
KAqBjYjvqb,Derrick Williams,DCU,D.C. United,D.C. United,CB,2074,-0.0500,-0.0499,1.5533,0.9001,0.6140,0.1974,-0.0956,0.1610,-0.0396,-0.2205,0.1552,-0.0354,2023,800000,871458,2023-09-15,1993-01-17,Republic of Ireland,5,11,165
KAqBjYyBqb,Adama Diomande,TOR,Toronto,Toronto FC,ST,176,0.0440,-0.0228,0.0223,0.0621,0.1699,0.0399,0.0769,-0.0475,-0.0367,0.1281,-0.2000,-0.0911,2023,525000,585000,2023-09-15,1990-02-14,Norway,5,11,165
KAqBkYpWQb,Kristian Fletcher,DCU,D.C. United,D.C. United,W,177,-0.0083,-0.0038,0.0280,-0.0339,0.1181,0.0405,-0.0233,-0.0164,-0.0595,-0.0391,-0.0766,-0.0445,2023,85444,104953,2023-09-15,2005-08-06,USA,NA,NA,NA
KAqBlEZMbg,Maya Yoshida,LAG,LA Galaxy,LA Galaxy,CB,1209,-0.0019,0.0052,1.6764,0.8843,0.3149,0.1883,-0.0255,0.1310,0.7408,0.2240,0.0477,0.0531,2023,800000,893334,2023-09-15,1988-08-24,Japan,6,2,172
KAqBNEpWqb,Leonardo Campana,MIA,Miami,Inter Miami CF,ST,1809,-0.6984,0.4956,0.7835,-0.5488,3.7941,1.3304,-0.4065,0.2574,0.1372,0.0436,0.1915,0.0387,2023,549996,672329,2023-09-15,2000-07-24,Ecuador,6,2,174
KAqBNL8mqb,Nathan Harriel,PHI,Philadelphia,Philadelphia Union,FB,2191,0.2175,-0.0589,1.5080,-0.0454,0.6639,0.4617,0.0796,0.0430,0.1120,-0.9098,0.0213,0.1502,2023,160000,181675,2023-09-15,2001-04-23,USA,5,10,150
KAqBNLbvqb,Richard Ledezma,NYC,New York City,New York City FC,ST,1325,-0.4954,-0.0330,0.4154,0.4685,1.5961,0.6268,-0.5075,-0.1665,-0.1864,0.4628,-0.1813,-0.1152,2023,350000,396000,2023-09-15,2000-09-06,USA,5,9,141
KAqBNN6Bqb,Shanyder Borgelin,MIA,Miami,Inter Miami CF,ST,205,-0.4409,0.0068,0.1014,-0.0830,0.6797,0.2308,-0.4321,-0.0187,0.0213,-0.0450,0.3359,0.0971,2023,67360,69860,2023-09-15,2001-10-19,Haiti,6,4,185
KAqBNnrVqb,Jesús Bueno,PHI,Philadelphia,Philadelphia Union,CM,1172,0.0671,-0.0513,1.1074,-0.0656,0.2810,0.1381,-0.0211,-0.0432,0.2986,-0.4461,-0.3164,-0.1786,2023,170000,185378,2023-09-15,1999-04-15,Venezuela,5,10,163
KAqBNnYXqb,Malte Amundsen,CLB,Columbus,Columbus Crew,CB,2767,-0.0152,-0.2029,2.8417,1.9773,0.6943,0.4234,-0.0985,0.0569,0.7701,0.5347,0.0799,0.1094,2023,300000,338700,2023-09-15,1998-02-11,Denmark,5,10,179
KAqBNr8Jqb,Kosi Thompson,TOR,Toronto,Toronto FC,CM,650,-0.2793,0.0003,0.5840,-0.0591,0.3944,0.1061,-0.3415,-0.0203,0.1867,-0.2086,-0.0675,-0.1266,2023,85444,90704,2023-09-15,2003-01-27,Canada,5,10,174
KAqBNYNXqb,Jacob Greene,DCU,D.C. United,D.C. United,FB,552,-0.1044,0.0163,0.2983,0.0401,0.0859,0.0605,-0.1534,0.0350,-0.0432,-0.1652,-0.0810,-0.0259,2023,89716,92716,2023-09-15,2003-03-23,USA,5,7,141
KPqj71NyQ6,Sam Surridge,NSH,Nashville,Nashville SC,ST,756,-0.1338,-0.0155,0.1648,-0.2277,1.7162,0.4347,-0.0111,-0.1119,-0.1124,0.0076,0.2410,-0.0951,2023,2500000,2907639,2023-09-15,1998-07-28,England,6,3,170
KPqj7daPQ6,DeJuan Jones,NER,New England,New England Revolution,FB,2579,0.6963,-0.0051,1.7214,0.6611,0.6212,0.3205,0.4939,0.1134,0.0776,-0.3792,-0.0423,-0.0271,2023,375000,395000,2023-09-15,1997-06-24,USA,5,11,165
KPqj7jY4Q6,Mark-Anthony Kaye,NER,New England,New England Revolution,DM,2954,-0.1419,-0.2988,2.2859,0.5566,0.6767,0.4360,-0.4318,-0.2348,0.1538,-0.6258,-0.4313,-0.2380,2023,750000,750000,2023-09-15,1994-12-02,Canada,6,1,170
KPqj7OVPQ6,Fabian Herbers,CHI,Chicago,Chicago Fire FC,DM,2172,-0.0848,-0.2891,1.7363,0.4055,1.4347,0.7198,-0.3786,-0.3256,0.3536,-0.1709,0.1035,0.0165,2023,310000,331250,2023-09-15,1993-08-17,Germany,6,0,165
KPqjg9EQ6v,Arnaud Souquet,CHI,Chicago,Chicago Fire FC,FB,2026,0.1318,-0.3429,1.0181,0.6815,0.2444,0.1663,-0.0087,-0.2291,-0.3095,-0.1893,-0.2134,-0.0756,2023,600000,679667,2023-09-15,1992-02-12,France,5,10,163
KPqjK4w4Q6,Noah Allen,MIA,Miami,Inter Miami CF,FB,1415,-0.0864,-0.0016,0.8552,0.0755,0.3335,0.2362,-0.1883,0.0713,-0.0705,-0.5133,-0.0477,0.0386,2023,67360,67360,2023-09-15,2004-04-28,USA,NA,NA,NA
KPqjKkPNQ6,Brandon Bye,NER,New England,New England Revolution,FB,1832,0.1195,-0.0285,1.7127,0.7304,0.7139,0.1778,-0.0249,0.0578,0.5536,-0.0165,0.2982,-0.0437,2023,350000,368813,2023-09-15,1995-11-29,USA,5,9,174
KPqjKLjnQ6,Cameron Harper,NYRB,New York,New York Red Bulls,FB,2463,0.8491,0.0118,1.6389,0.4763,1.0197,0.7384,0.5956,0.0099,0.2143,-0.1862,-0.2768,0.1110,2023,250000,301250,2023-09-15,2001-11-19,USA,NA,NA,NA
KPqjKNkBQ6,Rasmus Alm,STL,St. Louis,St. Louis City SC,W,1213,0.1004,0.0546,0.5626,-0.1139,1.2540,0.4060,-0.0265,-0.0575,-0.0092,-0.1098,-0.1730,-0.2286,2023,220000,284425,2023-09-15,1995-08-17,Sweden,5,9,154
KPqjKRARQ6,Tomás Chancalay,NER,New England,New England Revolution,W,1112,0.5598,-0.0122,0.5085,-0.1116,0.7723,1.1496,0.4201,-0.1288,0.0027,-0.0901,-0.5763,0.5392,2023,666250,726250,2023-09-15,1999-01-01,Argentina,5,10,163
KPqjKWwPQ6,Brian Gutierrez,CHI,Chicago,Chicago Fire FC,W,2610,-0.1595,0.5691,1.2903,0.7602,2.8948,0.9414,-0.5729,0.3286,-0.0013,0.3037,0.3673,-0.3297,2023,200004,240004,2023-09-15,2003-06-17,USA,5,10,141
KPqjnyNq6v,Damir Kreilach,RSL,Salt Lake,Real Salt Lake,ST,1471,0.0639,-0.1857,0.3344,-1.1172,2.1586,1.0113,0.2158,-0.3803,-0.2074,-0.7980,-0.5304,0.0016,2023,1650000,1650000,2023-09-15,1989-04-16,Croatia,6,1,174
KPqjodRYQ6,Júnior Moreno,CIN,Cincinnati,FC Cincinnati,CM,2876,-0.1960,0.0861,3.1519,0.4881,0.4341,0.2971,-0.4224,0.0796,1.2175,-0.3822,-0.9960,-0.5032,2023,349992,398741,2023-09-15,1993-07-20,Venezuela,5,9,154
KPqjodW4Q6,Dairon Asprilla,POR,Portland,Portland Timbers FC,W,1601,-0.7296,-0.0637,0.8969,-0.3881,2.1051,0.7548,-1.0187,-0.2042,0.1011,-0.4580,0.4974,-0.0318,2023,365000,377500,2023-09-15,1992-05-25,Colombia,5,10,154
KPqjoVdYQ6,Romell Quioto,MTL,Montréal,CF Montréal,ST,883,0.3017,0.0155,0.1357,-0.2117,1.1019,0.4794,0.3652,-0.0966,-0.1989,0.0134,-0.4703,-0.1152,2023,950000,1035000,2023-09-15,1991-08-09,Honduras,5,10,152
KPqjwdw8Q6,Alonso Coello,TOR,Toronto,Toronto FC,DM,1408,0.2549,-0.2925,1.6155,0.9411,0.2220,0.1093,0.1099,-0.2773,0.6242,0.3860,-0.3672,-0.2421,2023,67360,71693,2023-09-15,1999-10-12,Spain,6,1,181
KPqjzJ2q6v,Maximiliano Morález,NYC,New York City,New York City FC,AM,346,0.0025,0.0411,0.2838,0.2002,0.3757,0.2109,-0.0482,0.0036,0.1219,0.1073,0.0283,0.0337,2023,480000,500000,2023-09-15,1987-02-26,Argentina,5,3,119
kRQa207YMK,Paxton Pomykal,FCD,Dallas,FC Dallas,CM,1984,0.3489,0.0032,1.5901,0.4171,0.7139,0.2755,0.1503,-0.0196,0.2829,-0.2882,-0.3095,-0.3097,2023,800000,908000,2023-09-15,1999-12-17,USA,5,7,143
kRQa22abMK,Bill Tuiloma,CLT,Charlotte,Charlotte FC,CB,1515,-0.0329,-0.0626,0.7576,0.8743,0.1146,0.0608,-0.0836,0.0748,-0.3646,0.0963,-0.2223,-0.1119,2023,435000,459938,2023-09-15,1995-03-27,New Zealand,6,0,172
kRQa2AvjMK,Evander,POR,Portland,Portland Timbers FC,AM,2409,0.4825,-0.1048,0.7790,1.1827,1.8591,1.4871,0.3151,-0.2797,-0.4966,0.6053,-0.4190,0.3995,2023,1885000,2230000,2023-09-15,1998-06-09,Brazil,5,10,161
kRQa2j0LMK,Kyle Smith,ORL,Orlando City,Orlando City SC,FB,1742,-0.0654,-0.3092,1.1476,0.7821,0.4063,0.2651,-0.2058,-0.2326,0.0463,0.0878,-0.0404,0.0307,2023,250000,265900,2023-09-15,1992-01-09,USA,6,1,181
kRQabvYbMK,Walker Zimmerman,NSH,Nashville,Nashville SC,CB,2271,0.1720,-0.1563,2.9130,1.0077,0.8852,0.4542,0.1277,0.0800,1.1555,-0.2325,0.3834,0.2002,2023,1800000,2056979,2023-09-15,1993-05-19,USA,6,2,192
kRQabyPjMK,Miguel Araujo,POR,Portland,Portland Timbers FC,CB,186,0.0068,0.0041,0.1436,0.0838,0.0247,0.0086,-0.0038,0.0101,0.0188,-0.0058,-0.0638,-0.0370,2023,525000,680313,2023-09-15,1994-10-24,Peru,5,10,157
kRQabYwjMK,Corentin Jean,MIA,Miami,Inter Miami CF,W,899,-0.2450,0.0735,0.6869,-0.1744,0.5080,0.3588,-0.3790,-0.0044,0.2412,-0.2011,-0.4322,-0.0868,2023,720000,788400,2023-09-15,1995-07-15,France,5,7,143
kRQaerljQK,Jack Lynn,ORL,Orlando City,Orlando City SC,ST,61,0.0915,0.0125,0.0696,-0.0780,0.0399,0.0334,0.0903,0.0082,0.0377,-0.0871,-0.0286,0.0041,2023,68775,68775,2023-09-15,2000-01-12,USA,6,1,174
kRQaoj6O5K,Dylan Borrero,NER,New England,New England Revolution,W,546,-0.0739,0.0242,0.6293,0.0276,0.6681,0.3532,-0.0927,-0.0309,0.3836,0.0783,-0.0815,0.0425,2023,575000,638962,2023-09-15,2002-01-05,Colombia,5,11,146
kRQaoNZj5K,Miguel Berry,ATL,Atlanta,Atlanta United FC,ST,1218,-0.3419,0.0748,0.3179,-0.1995,0.6823,0.2148,-0.1531,-0.0733,-0.1452,0.1496,-1.6385,-0.6197,2023,135000,135000,2023-09-15,1997-09-16,Spain,6,3,181
kRQaor8O5K,Georgios Koutsias,CHI,Chicago,Chicago Fire FC,ST,1155,-0.3442,-0.0160,0.2661,-0.9320,2.0973,0.6742,-0.3063,-0.1523,-0.1985,-0.7738,0.2535,-0.0500,2023,470800,470800,2023-09-15,2004-02-08,Greece,5,11,163
kRQay0LQKZ,Andy Najar,DCU,D.C. United,D.C. United,FB,1256,0.3923,0.0016,0.5333,0.6333,0.2857,0.2263,0.2835,0.0426,-0.2420,0.1481,-0.0944,0.0276,2023,450000,450000,2023-09-15,1993-03-16,Honduras,5,7,150
KXMe3y6vq6,Brooklyn Raines,HOU,Houston,Houston Dynamo FC,CM,234,0.0820,0.0190,0.1235,-0.1675,0.1201,0.0227,0.0500,0.0057,-0.0084,-0.2132,-0.0638,-0.0723,2023,85444,103507,2023-09-15,2005-03-11,USA,5,8,139
KXMe4l1Q64,Alejandro Bedoya,PHI,Philadelphia,Philadelphia Union,CM,2505,0.1978,-0.0327,1.4938,0.9487,2.4454,0.7065,-0.0203,-0.0276,-0.2175,0.1377,1.3253,0.0460,2023,780000,1060000,2023-09-15,1987-04-29,USA,5,10,161
KXMe87ZPQ6,Ralph Priso-Mbongue,COL,Colorado,Colorado Rapids,DM,1174,-0.0313,-0.3260,0.6264,-0.0883,0.1560,0.0017,-0.1372,-0.3209,-0.1741,-0.4857,-0.4173,-0.3134,2023,89716,89716,2023-09-15,2002-08-02,Canada,5,9,170
KXMe8EJ6Q6,Pedro Vite,VAN,Vancouver,Vancouver Whitecaps FC,CM,2547,-0.1304,0.0305,2.0193,1.9851,1.2129,0.5917,-0.3713,-0.1054,0.5725,1.4353,-0.8728,-0.4406,2023,592000,645997,2023-09-15,2002-03-09,Ecuador,5,6,152
KXMe8ejPQ6,Jeremy Rafanello,PHI,Philadelphia,Philadelphia Union,AM,16,0.0212,0.0024,0.0219,-0.0001,0.0014,0.0000,0.0191,0.0006,0.0144,-0.0057,-0.0143,-0.0082,2023,85444,93080,2023-09-15,2000-04-14,USA,6,0,161
